path_length,successful_transactions,share_of_successful_routes_pct
1.0,228,4.8979591836734695
2.0,1742,37.422126745435015
3.0,1733,37.22878625134264
4.0,676,14.522019334049409
5.0,207,4.446831364124598
6.0,44,0.9452201933404941
7.0,20,0.4296455424274973
8.0,3,0.0644468313641246
10.0,2,0.04296455424274973
