snapshot_id,channel_id,src,trg,node_a,node_b,original_capacity,new_capacity,removed_capacity,remove_pct
0,572908230349815808,02b646d30ed97b4e1a247f74805bd2bb5b5059151aa6842c3d8a02fda13be236a6,03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,02b646d30ed97b4e1a247f74805bd2bb5b5059151aa6842c3d8a02fda13be236a6,03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,1000000.0,199999,800001.0,80.0
0,572908230349815808,03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,02b646d30ed97b4e1a247f74805bd2bb5b5059151aa6842c3d8a02fda13be236a6,02b646d30ed97b4e1a247f74805bd2bb5b5059151aa6842c3d8a02fda13be236a6,03deedbfee762a68a44d2587560507e513ac185908728aaf053ad4a3c096d8acb0,1000000.0,199999,800001.0,80.0
0,584501480947318784,02711ca443a9ba88ad684e07c00dd3cf973f613da206ee15606b9e8ec40a62629d,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,02711ca443a9ba88ad684e07c00dd3cf973f613da206ee15606b9e8ec40a62629d,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,200000.0,39999,160001.0,80.0
0,584501480947318784,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,02711ca443a9ba88ad684e07c00dd3cf973f613da206ee15606b9e8ec40a62629d,02711ca443a9ba88ad684e07c00dd3cf973f613da206ee15606b9e8ec40a62629d,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,200000.0,39999,160001.0,80.0
0,607185505305493505,0392600bfeb472a7757cd911bf64929c5d73b01e39d425f9ee6c86f8b5969f4a34,03f456e8c3479654da4498b64c1aa80656a33561d52f3444f5930f5c4a410a6fb6,0392600bfeb472a7757cd911bf64929c5d73b01e39d425f9ee6c86f8b5969f4a34,03f456e8c3479654da4498b64c1aa80656a33561d52f3444f5930f5c4a410a6fb6,2169000.0,433799,1735201.0,80.0
0,607185505305493505,03f456e8c3479654da4498b64c1aa80656a33561d52f3444f5930f5c4a410a6fb6,0392600bfeb472a7757cd911bf64929c5d73b01e39d425f9ee6c86f8b5969f4a34,0392600bfeb472a7757cd911bf64929c5d73b01e39d425f9ee6c86f8b5969f4a34,03f456e8c3479654da4498b64c1aa80656a33561d52f3444f5930f5c4a410a6fb6,2169000.0,433799,1735201.0,80.0
0,604370755622797313,02c88a0df5e9ea7df582647f79b70b8e441047de308fd6b24408b8bd775f2234bd,03352f88f271b0f15b0d1d2e0660bac75254757132d1dfd06166daffff661f6a33,02c88a0df5e9ea7df582647f79b70b8e441047de308fd6b24408b8bd775f2234bd,03352f88f271b0f15b0d1d2e0660bac75254757132d1dfd06166daffff661f6a33,100000.0,19999,80001.0,80.0
0,604370755622797313,03352f88f271b0f15b0d1d2e0660bac75254757132d1dfd06166daffff661f6a33,02c88a0df5e9ea7df582647f79b70b8e441047de308fd6b24408b8bd775f2234bd,02c88a0df5e9ea7df582647f79b70b8e441047de308fd6b24408b8bd775f2234bd,03352f88f271b0f15b0d1d2e0660bac75254757132d1dfd06166daffff661f6a33,100000.0,19999,80001.0,80.0
0,614123423787253760,02b9ea7012eb3509f2c81c233944849b9bf789b7bf27fdb5fd2e65380831b67f11,032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,02b9ea7012eb3509f2c81c233944849b9bf789b7bf27fdb5fd2e65380831b67f11,032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,348692.0,69738,278954.0,80.0
0,614123423787253760,032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,02b9ea7012eb3509f2c81c233944849b9bf789b7bf27fdb5fd2e65380831b67f11,02b9ea7012eb3509f2c81c233944849b9bf789b7bf27fdb5fd2e65380831b67f11,032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,348692.0,69738,278954.0,80.0
0,615863950600372224,027135bde95583d9bc9660075fbbbc2e298ed8217f67106c4fb507d2f2cd04d2bb,02a0bc43557fae6af7be8e3a29fdebda819e439bea9c0f8eb8ed6a0201f3471ca9,027135bde95583d9bc9660075fbbbc2e298ed8217f67106c4fb507d2f2cd04d2bb,02a0bc43557fae6af7be8e3a29fdebda819e439bea9c0f8eb8ed6a0201f3471ca9,20000.0,3999,16001.0,80.0
0,615863950600372224,02a0bc43557fae6af7be8e3a29fdebda819e439bea9c0f8eb8ed6a0201f3471ca9,027135bde95583d9bc9660075fbbbc2e298ed8217f67106c4fb507d2f2cd04d2bb,027135bde95583d9bc9660075fbbbc2e298ed8217f67106c4fb507d2f2cd04d2bb,02a0bc43557fae6af7be8e3a29fdebda819e439bea9c0f8eb8ed6a0201f3471ca9,20000.0,3999,16001.0,80.0
0,615956309642379264,02d35ad6428b083d63575e3b0ce33e06c507910c131970b07dc194953b43a9794c,03dd80145ece2ff7d69114e2aa4b809c4e93135a869d5833c4b3d1b7b77294c5b8,02d35ad6428b083d63575e3b0ce33e06c507910c131970b07dc194953b43a9794c,03dd80145ece2ff7d69114e2aa4b809c4e93135a869d5833c4b3d1b7b77294c5b8,200000.0,39999,160001.0,80.0
