metric,value
total_transactions,6998.0
successful_transactions,4638.0
failed_transactions,2360.0
success_rate_pct,66.27607887967991
failure_rate_pct,33.72392112032009
average_path_length,2.826865028029323
average_routing_fee,1.3530249029754204
total_depletion_events,648.0
nodes_with_depletion_events,203.0
initial_active_directed_edges,32938.0
final_active_directed_edges,32767.0
runtime_seconds,9.148769199999151
