transaction_id,src,trg,balance_before,balance_after
2,034a0fa8e6d83688f3e19c2bcb93fb9d6f366d6c937dbc3c744cb21db6e093958b,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,13517.187270933495,3517.187270933495
5,03b49e64e9bce0de005d774c3fbe39dcafd9ce96b6c8ffaaf3a1e111d4f9554e2e,036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,15001.088798990813,5001.088798990813
11,03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,18896.254188104507,8896.254188104507
30,02e51b3be5a4bad8a117e564aa30afe0f27c144f416270d839e8f8c2fccb3d41de,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,11930.65577971912,1930.65577971912
31,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,12542.163480870662,2542.163480870662
38,028c25ab618833dd31e16b90e1fd0ffb7e87a8dc177b02ab3c06fdcdf0bf887e88,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,16376.714977927832,6376.714977927832
43,02b60ffca21d6c5fb784c5e99d895c6cabfc467f1233da38c158accafe5ed4c859,0212e500e63f4816dc11e402393c9b7192746b32028fe9258a199a252d3995392e,18118.560738212083,8118.560738212083
43,0212e500e63f4816dc11e402393c9b7192746b32028fe9258a199a252d3995392e,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,12765.929078842806,2765.929078842806
60,03d70cdb68c4cb0a5843675d9a17fa6a44b06ce808dab3608f6175ba10136aef58,02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,19338.03071919703,9338.030719197031
71,025de094b871ef3058838d699c87705c733485873a8bc6e1553c8d057578e562d1,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,12786.097451167247,2786.0974511672466
