metric,value
total_transactions,6998.0
successful_transactions,4656.0
failed_transactions,2342.0
success_rate_pct,66.53329522720777
failure_rate_pct,33.46670477279223
average_path_length,2.817225085910653
average_routing_fee,1.336920890607102
total_depletion_events,672.0
nodes_with_depletion_events,211.0
initial_active_directed_edges,32982.0
final_active_directed_edges,32760.0
runtime_seconds,9.010491799999727
