path_length,successful_transactions,share_of_successful_routes_pct
1.0,227,4.875429553264605
2.0,1743,37.43556701030928
3.0,1726,37.07044673539519
4.0,683,14.669243986254296
5.0,203,4.359965635738831
6.0,48,1.0309278350515463
7.0,20,0.42955326460481097
8.0,4,0.0859106529209622
9.0,1,0.02147766323024055
10.0,1,0.02147766323024055
