path_length,successful_transactions,share_of_successful_routes_pct
1.0,229,4.90679237197343
2.0,1734,37.154488965073924
3.0,1760,37.711592029140775
4.0,677,14.50610670666381
5.0,203,4.349689307906578
6.0,46,0.9856438825798157
7.0,15,0.3214056138847225
8.0,3,0.0642811227769445
