transaction_id,src,trg,balance_before,balance_after
11,03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,13005.350254176721,3005.350254176721
25,03465ae381147f7a13763c189409d1f251e9181f5c063440e5e7cb177c0a8ab99f,03f72d1183db73532084d7e9290a78e36a796b334677b2f68bc4312de4f89d9c80,15421.76062662617,5421.76062662617
37,0360e94b6a5ba69e9349ea1077890b6384a4b9e6368e100316d85e22a534f552a8,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,13351.856843953401,3351.856843953401
40,02510b96fb0f56fe304ea8e85c7929a8217da0e3d28d8139dd2b423d8928342177,03639804a62c8ec893c69076e905a70d4d5140b80ba2ef3b96b1449af8098eac07,18898.28178165603,8898.281781656031
59,035716176a55c5093c22d4199c811754313539a7149932cb07eb88a2419cb74ef2,03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,10475.202708163644,475.2027081636443
83,03a74879f51fdf9af8eb09ce6249225e9e2d24e0ec4cc9de3be4461402be2a1ba4,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,14847.747676359271,4847.747676359271
83,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,030dff591fa1b0b4f9e31f4ef595624d6bf0e55a51bbb6949fe337de19c4033c1a,13654.219907956645,3654.2199079566453
94,03ca86cf2969f79f2b7822143fc7428474216a1ee434950b2570c776f30909488e,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,15839.639079711276,5839.639079711276
114,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,16509.31844497777,6509.318444977769
114,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,02d558babbb875e3b4d2e43ef02ea6bf713722523ab52d77f6604ba9183013aae4,15690.675054479752,5690.675054479752
139,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,02c5371591b640da03f9a645e2ddfa5620d8537388b03ddd524d36766c0f550db0,19004.088849215317,9004.088849215317
145,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0214041761821afc171b6907ee9ba36cb86307c3454305137b94a23fd81fcb4089,13213.063869685648,3213.0638696856477
148,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,11161.600300733167,1161.6003007331674
154,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,11524.635284343782,1524.6352843437817
161,034f1ec90e841677f8463600c5468f4e0409ae7d04b24885eb6f01912b85e295c3,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,11984.505251415667,1984.5052514156669
191,033ea15b5dadbdb19b426e63ed33b9cefe916fd5454308b76aea848ee4347addf3,021f05bd7bec2dacaafa9eea30e3c2dd64a1eee699c3aad6aeca8a5c6dd6ed3198,13003.798375395147,3003.7983753951466
