path_length,successful_transactions,share_of_successful_routes_pct
1.0,224,4.8006858122588945
2.0,1749,37.48392627518217
3.0,1762,37.762537505357905
4.0,672,14.402057436776682
5.0,195,4.179168452636091
6.0,54,1.1573081868838406
7.0,7,0.15002143163309045
8.0,2,0.042863266180882986
9.0,1,0.021431633090441493
