path_length,successful_transactions,share_of_successful_routes_pct
1.0,224,4.8078986907061605
2.0,1767,37.926593689632966
3.0,1750,37.561708521141874
4.0,662,14.209057737711955
5.0,186,3.992273019961365
6.0,56,1.2019746726765401
7.0,14,0.30049366816913503
