transaction_id,src,trg,balance_before,balance_after
11,03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,14228.207845896797,4228.207845896797
25,03465ae381147f7a13763c189409d1f251e9181f5c063440e5e7cb177c0a8ab99f,03f72d1183db73532084d7e9290a78e36a796b334677b2f68bc4312de4f89d9c80,15477.137454593514,5477.137454593514
31,02711ca443a9ba88ad684e07c00dd3cf973f613da206ee15606b9e8ec40a62629d,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,15705.965692203501,5705.965692203501
31,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,16564.08613173329,6564.086131733289
38,03ee180e8ee07f1f9c9987d98b5d5decf6bad7d058bdd8be3ad97c8e0dd2cdc7ba,03b9aacb265dc5ebde04b91b28f7c8bb6ba0af146e5f37426915742daf8f195a09,10922.712401484872,922.7124014848723
40,02510b96fb0f56fe304ea8e85c7929a8217da0e3d28d8139dd2b423d8928342177,03639804a62c8ec893c69076e905a70d4d5140b80ba2ef3b96b1449af8098eac07,11664.818810741292,1664.8188107412916
40,03639804a62c8ec893c69076e905a70d4d5140b80ba2ef3b96b1449af8098eac07,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,17738.00860696879,7738.0086069687895
52,02b9b5dae292526f4a2db3d0d9ff7be28eb786aca42a438773fb12643fef727845,03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,12337.705716463643,2337.7057164636426
63,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,10093.485393232106,93.48539323210571
83,03a74879f51fdf9af8eb09ce6249225e9e2d24e0ec4cc9de3be4461402be2a1ba4,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,14847.747676359271,4847.747676359271
