total_transactions,successful_transactions,failed_transactions,success_ratio,average_successful_fee,average_successful_path_length,depletion_events,channels_jammed,jam_ratio,locked_capacity_sat,locked_capacity_percent,net_lost_successful_transactions,lost_successful_transactions,throughput_drop,throughput_drop_percent,CAF
7076,4257,2819,0.6016110797060487,8.748941977918722,3.1082922245712945,2508,200,0.8,937651792.0,0.7516485842581663,64,64,0.009908875006660045,0.9908875006660045,0.32
