transaction_id,src,trg,balance_before,balance_after
11,03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,13451.66880876595,3451.6688087659495
13,037f84a98839eac98e581551b5d6bc062b7140ab54626c0a3d9f859f698c8c87eb,02396bf51e81f8f67eaca3652271b4fe8d3f57bedb9578af711606391c5c66760e,12040.157765208794,2040.1577652087944
21,02be74b7d8233ddebe1e4d6d76b7887706f091653c7b84abc4a9ee9fcdd4e9512f,02c397cafee99ff94f53ce9ef372b0fc4e8e33cf6ef1f4730aee2b245139e26943,14127.757596230174,4127.757596230174
31,02711ca443a9ba88ad684e07c00dd3cf973f613da206ee15606b9e8ec40a62629d,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,17478.95779388165,7478.957793881651
37,0360e94b6a5ba69e9349ea1077890b6384a4b9e6368e100316d85e22a534f552a8,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,16826.47644151627,6826.476441516272
76,02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,18447.152770920067,8447.152770920067
81,02de0372adceb79d61b96ed7e2765334e5b782f18ee3491cc0c57dc8982bf2fcf6,03181fb04744983ee4599d486644c9f3fa0c1e03ccf400042c4784187c8186fcf6,10528.514233062237,528.5142330622366
83,03a74879f51fdf9af8eb09ce6249225e9e2d24e0ec4cc9de3be4461402be2a1ba4,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,19382.143259279357,9382.143259279357
110,028c2f98b483bccf9e2634d6d5dca5cc6606ed6afd17d209da1a95f4b138d11a87,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,14657.972027414722,4657.972027414722
140,03f86226c21a84c2596c24ae70102da3f409e96d8b8766eace2e9724cc78de7314,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,10895.967315509726,895.9673155097262
