path_length,successful_transactions,share_of_successful_routes_pct
1.0,225,4.865916955017301
2.0,1767,38.213667820069205
3.0,1680,36.332179930795846
4.0,696,15.051903114186851
5.0,191,4.130622837370242
6.0,46,0.9948096885813149
7.0,17,0.36764705882352944
8.0,2,0.04325259515570934
