u,v,channel_capacity_sat,unweighted_betweenness,fee_weighted_betweenness,baseline_usage,unweighted_betweenness_norm,fee_weighted_betweenness_norm,baseline_usage_norm,hybrid_score
0216006237022044d9bdb73ca51af267c5f67cf76095b4c6275f1162eb422fed68,026c915977811b4c4efde1b465fda1952e25bc702a3bba8f7346964ae302115efb,1318117,8.3604689746634e-05,0.0,0,0.014913811195370276,0.0,0.0,0.0
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,355500,0.0001747507602182404,2.8652321630804078e-05,0,0.031172890564397895,0.0010306492552615793,0.0,0.0005153246276307896
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,03c73e43e92fab12af3461f723901f0bcdabdfdcf9b74973ad876bf0bff96a8676,2000000,3.0666311172986366e-05,0.00020271883646742083,1,0.005470405742529605,0.007291975167834867,0.005780346820809248,0.006536160994322058
021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,03830ecd6fefbfc926a35ba474e56bb7466402570843b4936fbd984b7fbb213ac7,15000000,4.109049297546342e-05,0.00026349565873914687,4,0.007329921993824784,0.009478171016766566,0.023121387283236993,0.01629977915000178
02cb4c2d5c8e64c35dc1e046e0c2804de95b890de9fdfbbd549e45343fe35f9537,030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,9000000,6.929385545816844e-05,1.5100037750094376e-06,0,0.012360974969636907,5.431616628519522e-05,0.0,2.715808314259761e-05
02766cc0c11f9a2d32e23069aa1fc7640583e81b6431ff543f5f7b198f7b427c0d,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,3000000,0.000265760664401661,0.000265760664401661,0,0.04740767992865028,0.009559645266194359,0.0,0.004779822633097179
034143d1a45cb9bcb912eab97facf4a971098385c4701753d6bc40e52192d0c04f,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,1429814,4.201838185152503e-05,7.550018875047188e-06,0,0.007495443324623388,0.0002715808314259761,0.0,0.00013579041571298804
02b91314c53d6421dd05138298cb2b357e4ed789660dc2e136ed4abc6c0b1c28bd,02b974116054be17576e6e8ed4110422e5a9d8775156fd829aa2eeb8aded87b290,500000,9.333270073611097e-06,5.285013212533031e-06,1,0.0016649141110991281,0.00019010658199818326,0.005780346820809248,0.0029852267014037156
0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,029ccbe1f4835d0fd4258d215a03a3ba6860ff2c49ab58b9207aa27455c5d1815c,5000001,5.0556345612349824e-05,0.0,0,0.009018486827419007,0.0,0.0,0.0
024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,0385f7cabe5185ad406ac649e59083b71fc65885a15e2c65701afe798d98840242,9000000,1.593860033128553e-05,8.179187114634453e-07,1,0.002843205049616595,2.9421256737814075e-05,0.005780346820809248,0.002904884038773531
