path_length,successful_transactions,share_of_successful_routes_pct
1.0,220,4.709912224363092
2.0,1782,38.15028901734104
3.0,1768,37.85056733033612
4.0,661,14.151145365018197
5.0,170,3.6394776279169343
6.0,51,1.0918432883750804
7.0,17,0.36394776279169344
8.0,1,0.021408691928923144
11.0,1,0.021408691928923144
