path_length,successful_transactions,share_of_successful_routes_pct
1.0,226,4.835258878904579
2.0,1785,38.18998716302953
3.0,1762,37.697903294822424
4.0,660,14.120667522464698
5.0,186,3.9794608472400514
6.0,46,0.9841677364142063
7.0,8,0.17115960633290545
8.0,1,0.02139495079161318
