path_length,successful_transactions,share_of_successful_routes_pct
1.0,226,4.837328767123288
2.0,1784,38.18493150684932
3.0,1761,37.69263698630137
4.0,660,14.126712328767123
5.0,186,3.981164383561644
6.0,46,0.9845890410958904
7.0,8,0.17123287671232876
8.0,1,0.021404109589041095
