path_length,successful_transactions,share_of_successful_routes_pct
1.0,224,4.803774394166846
2.0,1767,37.8940596182715
3.0,1754,37.6152691400386
4.0,661,14.1754235470727
5.0,187,4.010293802273215
6.0,56,1.2009435985417114
7.0,14,0.30023589963542785
