total_transactions,successful_transactions,failed_transactions,success_ratio,average_successful_fee,average_successful_path_length,depletion_events,channels_jammed,jam_ratio,locked_capacity_sat,locked_capacity_percent,net_lost_successful_transactions,lost_successful_transactions,throughput_drop,throughput_drop_percent,CAF
7061,4295,2766,0.6082707831751877,8.01871618160652,3.058672875436554,2334,100,0.8,505934926.0,0.4055719554948178,26,26,0.003249171537521023,0.3249171537521023,0.26
