total_transactions,successful_transactions,failed_transactions,success_ratio,average_successful_fee,average_successful_path_length,depletion_events,channels_jammed,jam_ratio,locked_capacity_sat,locked_capacity_percent,net_lost_successful_transactions,lost_successful_transactions,throughput_drop,throughput_drop_percent,CAF
7061,4293,2768,0.6079875371760374,8.208695667365479,3.056603773584906,2350,50,0.7,186630324.0,0.14960822344830849,28,28,0.0035324175366713284,0.35324175366713284,0.56
