u,v,channel_capacity_sat,unweighted_betweenness,fee_weighted_betweenness,baseline_usage,unweighted_betweenness_norm,fee_weighted_betweenness_norm,baseline_usage_norm,hybrid_score
02310841b34230632b2e8185f9429dbf27a463270cf049a66ce2d56b524b283b6d,02aaaacf06de5c658fd1544301fe9e41670d079e942382d584db9a372d504b72be,2000000,3.6249218262605016e-06,0.0,0,0.0006466311863444538,0.0,0.0,0.0
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03fc243a6301e51c213de54cdee092967f5fca95f9f1f025c97bf9ba1ba68356f5,100000,0.0001161638184375985,0.00026274065685164216,0,0.020721866933085132,0.00945101293362397,0.0,0.004725506466811985
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,16777215,2.383090184388431e-05,1.887504718761797e-06,0,0.00425107218018713,6.789520785649402e-05,0.0,3.394760392824701e-05
029d50d59c78b81a39f4ca40b6bc9b89710542a31429b69aa075b91b587979205d,032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,9000000,3.471425044254587e-05,4.745453782826376e-06,0,0.006192496837891467,0.00017069815389375112,0.0,8.534907694687556e-05
02ccd31a1d5c35f873b7d7205d236d4e0f7cab201d9e76fed1db8db32a63a1732e,0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,9000000,4.060955012395582e-05,3.778711908550024e-05,0,0.007244129068752228,0.0013592359685813877,0.0,0.0006796179842906939
02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,03d70cdb68c4cb0a5843675d9a17fa6a44b06ce808dab3608f6175ba10136aef58,800010,4.9847776816942734e-05,3.397508493771235e-06,0,0.008892088879341488,0.00012221137414168925,0.0,6.110568707084463e-05
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,03c4bb19c3a388d790968328b0f0d187a1a28597d3ad082200a47baadfdb6aee8d,181842,2.944588701284241e-05,1.8120045300113252e-05,0,0.005252700544916715,0.0006517939954223427,0.0,0.00032589699771117133
029bfd026df87bdd7820a0bdb3faec20210f03faf5cf47d0b45b1c2da41adda785,038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,997183,1.641580636790662e-05,7.550018875047188e-07,0,0.002928331383474492,2.715808314259761e-05,0.0,1.3579041571298805e-05
0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,637500,4.544881805845353e-05,0.0,0,0.00810738122024788,0.0,0.0,0.0
029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07,03d2ccf36081de198bcc8ff6aeb37d175bf3a242974512b576d34d075ab014a539,100000,9.382972727396958e-06,7.990436642758273e-06,0,0.0016737803122263326,0.00028742304659249134,0.0,0.00014371152329624567
