path_length,successful_transactions,share_of_successful_routes_pct
1.0,224,4.819277108433735
2.0,1760,37.8657487091222
3.0,1730,37.22030981067125
4.0,682,14.672977624784854
5.0,193,4.152323580034423
6.0,45,0.96815834767642
7.0,12,0.25817555938037867
8.0,1,0.021514629948364887
10.0,1,0.021514629948364887
