path_length,successful_transactions,share_of_successful_routes_pct
1.0,225,4.834550923936399
2.0,1763,37.8813923506661
3.0,1752,37.64503652771809
4.0,667,14.331757627847013
5.0,187,4.0180489901160295
6.0,51,1.0958315427589171
7.0,8,0.17189514396218306
8.0,1,0.021486892995272882
