path_length,successful_transactions,share_of_successful_routes_pct
1.0,228,4.891654151469642
2.0,1722,36.94486161767861
3.0,1776,38.10341128513195
4.0,668,14.331688478867196
5.0,201,4.312379317742973
6.0,46,0.9869126796824715
7.0,17,0.3647285990130873
8.0,3,0.06436387041407424
