metric,value
total_transactions,6998.0
successful_transactions,4653.0
failed_transactions,2345.0
success_rate_pct,66.49042583595313
failure_rate_pct,33.50957416404687
average_path_length,2.801418439716312
average_routing_fee,1.2768255963894262
total_depletion_events,689.0
nodes_with_depletion_events,223.0
initial_active_directed_edges,32897.0
final_active_directed_edges,32712.0
runtime_seconds,8.705859600000622
