path_length,successful_transactions,share_of_successful_routes_pct
1.0,227,4.878572963679346
2.0,1759,37.803567590801634
3.0,1727,37.11583924349882
4.0,681,14.63571889103804
5.0,193,4.147861594670105
6.0,48,1.0315925209542232
7.0,14,0.3008811519449817
8.0,2,0.04298302170642596
9.0,2,0.04298302170642596
