path_length,successful_transactions,share_of_successful_routes_pct
1.0,226,4.848744904526925
2.0,1758,37.7172280626475
3.0,1737,37.26668096974898
4.0,682,14.632053207466209
5.0,193,4.140742329972109
6.0,48,1.0298219266251878
7.0,11,0.23600085818493885
8.0,4,0.0858184938854323
9.0,2,0.04290924694271615
