path_length,successful_transactions,share_of_successful_routes_pct
1.0,224,4.813064030941126
2.0,1759,37.795444778685
3.0,1737,37.322733132789
4.0,672,14.439192092823378
5.0,194,4.1684572410829395
6.0,52,1.1173184357541899
7.0,16,0.3437902879243661
