path_length,successful_transactions,share_of_successful_routes_pct
1.0,226,4.842511249196486
2.0,1762,37.75444611099207
3.0,1749,37.475894578958645
4.0,678,14.527533747589457
5.0,193,4.135418898650096
6.0,48,1.028497964431112
7.0,10,0.2142704092564817
8.0,1,0.021427040925648167
