transaction_id,src,trg,balance_before,balance_after
7,035ee4232e84202c4c7a70f479beba74a424b7ee6235123400071844fa2efedd7e,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,17056.707782545298,7056.707782545298
11,03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,17196.83131444094,7196.83131444094
17,032271efcb35188ef00e3f28469a2bb18b50a5f2f325bd130bdac341af24e9b5f0,03a4f54826a6076793fdde0a20bb693f961186972985d2885021642800468ce4bc,11568.714660440293,1568.7146604402933
21,02be74b7d8233ddebe1e4d6d76b7887706f091653c7b84abc4a9ee9fcdd4e9512f,02c397cafee99ff94f53ce9ef372b0fc4e8e33cf6ef1f4730aee2b245139e26943,16270.506228691413,6270.506228691413
38,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,10962.659723869938,962.6597238699378
40,02510b96fb0f56fe304ea8e85c7929a8217da0e3d28d8139dd2b423d8928342177,03639804a62c8ec893c69076e905a70d4d5140b80ba2ef3b96b1449af8098eac07,19209.816387221468,9209.816387221468
43,02b60ffca21d6c5fb784c5e99d895c6cabfc467f1233da38c158accafe5ed4c859,0288857f430273cf9ac50c55e38d9505d1dc9fc0ae14bf4fe4b3cdacc11ad1f8d8,10113.2324771403,113.23247714030003
59,035716176a55c5093c22d4199c811754313539a7149932cb07eb88a2419cb74ef2,02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,14712.421582929594,4712.421582929594
72,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,16072.006649228582,6072.006649228582
81,02de0372adceb79d61b96ed7e2765334e5b782f18ee3491cc0c57dc8982bf2fcf6,0348eb55a7cd2332c3bcf5cf1bd81732d96d99caa56290de57eb02fac3c997d217,18268.826512262644,8268.826512262644
83,03a74879f51fdf9af8eb09ce6249225e9e2d24e0ec4cc9de3be4461402be2a1ba4,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,12071.275292703758,2071.275292703758
109,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,15420.902986371082,5420.902986371082
120,02de9511923b20bae5823ed5113287ae6d272e5f587b46a57a04fec0c35c4354bc,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,11052.618941831372,1052.6189418313716
120,02523f947272e18da0b01d70535ce2b3002a92bdfbcab4cbe123151081f395d6c5,02f009107ceecba64edded7b6db1a0df3f2afd3e92b9c0cb8726e6cc48ef8707b5,15066.132489140682,5066.132489140682
131,031b71cbad0cb4e22141e45f16c83c332f755e1ba6819597ab943574010b18bcad,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,14724.627483909599,4724.627483909599
136,03d24a4d2c8841890779f3c788cd269d467ad8ff8fcfdc21c8ceead42c7dd7f04b,03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,13226.962707748424,3226.962707748424
139,038d0543c2f838fc6229bd7b80df46d8bad9f30c874ee3ac4578c4ce6f57956f08,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,16620.148823544234,6620.148823544234
140,03f86226c21a84c2596c24ae70102da3f409e96d8b8766eace2e9724cc78de7314,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,10895.967315509726,895.9673155097262
146,03783fe0ad682e695e1d132df84222066d483599b5b49b879a7c6aeb66f57adb56,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,18526.083357233198,8526.083357233198
166,02a20247f515d978cbf9e9ce6a4287b5931d724068b7b88bbaead6380db3dd8e9a,031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,17985.632883571434,7985.632883571434
169,0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,17480.194070935217,7480.194070935217
224,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,14475.75847705329,4475.75847705329
226,0397f5dc12effa6fbdb4cc55c11eb75100d859c7c000963ca7cd0993c2ad5267ae,02b3877314aff657216ceac039244fe94e7116af10cfffac0232fefa5903c62a58,14100.995471711642,4100.995471711642
238,029cf833ceef83b31b2e202d46c99c2dc9b5fa56259d8b84d128ee37e65e4e96d3,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,11319.5340821181,1319.5340821180998
251,02feb44008c8a4aae9c42fece6164b77f2531c00c5d474adb8582ca18c8f7432c3,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,18851.111468575742,8851.111468575742
269,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,03b73bda986a22fbc47a2fc1764b59e779fb0473d0428dd4bca4ffb2a183eff2da,17322.8921266204,7322.8921266204015
288,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03f9d34e9a5564064730e76b2566b8185725fe5143dda6bdc35ba940687f9c980b,14379.118333425706,4379.118333425706
291,02875ac2c27835990ef62e5755c34264b2c39f51a41525adc5e52a7f94b3a19f8b,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,15788.324688552713,5788.324688552713
