metric,value
total_transactions,6998.0
successful_transactions,4649.0
failed_transactions,2349.0
success_rate_pct,66.4332666476136
failure_rate_pct,33.56673335238639
average_path_length,2.818455581845558
average_routing_fee,1.2600076360507635
total_depletion_events,713.0
nodes_with_depletion_events,207.0
initial_active_directed_edges,32902.0
final_active_directed_edges,32749.0
runtime_seconds,9.21692719999919
