path_length,successful_transactions,share_of_successful_routes_pct
1.0,224,4.803774394166846
2.0,1751,37.55093287583101
3.0,1755,37.63671456144113
4.0,679,14.56144113231825
5.0,187,4.010293802273215
6.0,58,1.2438344413467726
7.0,7,0.15011794981771392
8.0,2,0.04289084280506112
